"","ExcelID","family","species","ReptileElevation","year","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","basisOfRecord","locality"
"3799",76820,"Cheloniidae","Lepidochelys kempii",0,2011,35.8291,-75.535733,NA,"HUMAN_OBSERVATION","15"
"3800",160508,"Cheloniidae","Lepidochelys kempii",0,2017,35.968749,-75.623973,28606,"HUMAN_OBSERVATION",""
"3801",76817,"Cheloniidae","Lepidochelys kempii",0,2010,36.230117,-75.758283,NA,"HUMAN_OBSERVATION","14"
"3802",76834,"Cheloniidae","Lepidochelys kempii",0,2013,36.231,-75.757,NA,"HUMAN_OBSERVATION","14"
"3803",76835,"Cheloniidae","Lepidochelys kempii",0,2012,36.896933,-75.9278,NA,"HUMAN_OBSERVATION","13"
"3804",212762,"Cheloniidae","Lepidochelys kempii",5,2011,37.255489,-75.983773,28417,"HUMAN_OBSERVATION",""
"3805",76827,"Cheloniidae","Lepidochelys kempii",0,2012,38.01845,-75.224733,NA,"HUMAN_OBSERVATION","11"
"3806",76813,"Cheloniidae","Lepidochelys kempii",0,2009,38.406667,-75.040667,NA,"HUMAN_OBSERVATION","10"
"3807",628641,"Cheloniidae","Lepidochelys kempii",0,2017,38.655259,-75.099224,28195,"HUMAN_OBSERVATION",""
"3808",77639,"Cheloniidae","Lepidochelys kempii",0,2017,38.828148,-74.840649,28166,"HUMAN_OBSERVATION",""
"3809",80099,"Cheloniidae","Lepidochelys kempii",0,2017,38.886656,-74.956739,28166,"HUMAN_OBSERVATION",""
"3810",76815,"Cheloniidae","Lepidochelys kempii",0,2010,39.2559,-74.493917,NA,"HUMAN_OBSERVATION","7"
"3811",442446,"Cheloniidae","Lepidochelys kempii",0,NA,39.2692,-74.0866,1000,"HUMAN_OBSERVATION",""
"3812",666081,"Cheloniidae","Lepidochelys kempii",0,2016,40.404326,-73.800725,27923,"HUMAN_OBSERVATION",""
"3813",275146,"Cheloniidae","Lepidochelys kempii",8,2018,40.429771,-74.138454,27939,"HUMAN_OBSERVATION",""
"3814",605127,"Cheloniidae","Lepidochelys kempii",0,2018,40.453735,-73.825447,27939,"HUMAN_OBSERVATION",""
"3815",442951,"Cheloniidae","Lepidochelys kempii",0,NA,41.0158,-71.7965,1000,"HUMAN_OBSERVATION",""
"3816",76826,"Cheloniidae","Lepidochelys kempii",0,2012,41.0213,-71.9056,NA,"HUMAN_OBSERVATION","1"
"3817",304057,"Cheloniidae","Lepidochelys kempii",0,2014,41.983543,-70.006892,27723,"HUMAN_OBSERVATION",""
"3818",352972,"Cheloniidae","Lepidochelys kempii",5,2006,28.608698,-80.674556,21700,"MACHINE_OBSERVATION","Merritt Island National Wildlife Refuge"
"3819",407144,"Cheloniidae","Lepidochelys kempii",3,1858,24.55607,-81.77767,3200,"PRESERVED_SPECIMEN","Key West"
"3820",401707,"Cheloniidae","Lepidochelys kempii",0,1941,25.038,-80.746,19200,"PRESERVED_SPECIMEN","Sand Key,Florida Bay,Monroe Co,Florida"
"3821",360108,"Cheloniidae","Lepidochelys kempii",0,1997,26.43062,-82.11197,100,"PRESERVED_SPECIMEN","Sanibel Island, 0.25 mi W Rabbit Road & West Gulf Drive, beach"
"3822",360109,"Cheloniidae","Lepidochelys kempii",0,1997,26.43062,-82.11197,100,"PRESERVED_SPECIMEN","Sanibel Island, 0.25 mi W Rabbit Road & West Gulf Drive, beach"
"3823",360110,"Cheloniidae","Lepidochelys kempii",0,1997,26.43062,-82.11197,100,"PRESERVED_SPECIMEN","Sanibel Island, 0.25 mi W Rabbit Road & West Gulf Drive, beach"
"3824",360112,"Cheloniidae","Lepidochelys kempii",0,1997,26.43062,-82.11197,100,"PRESERVED_SPECIMEN","Sanibel Island, 0.25 mi W Rabbit Road & West Gulf Drive, beach"
"3825",360114,"Cheloniidae","Lepidochelys kempii",0,1997,26.43062,-82.11197,100,"PRESERVED_SPECIMEN","Sanibel Island, 0.25 mi W Rabbit Road & West Gulf Drive, beach"
"3826",354630,"Cheloniidae","Lepidochelys kempii",0,1989,26.4533,-82.0133,50,"PRESERVED_SPECIMEN","Sanibel Island, 0.2 mi E lighthouse"
"3827",365863,"Cheloniidae","Lepidochelys kempii",0,1989,26.7094,-82.2164,4200,"PRESERVED_SPECIMEN","Charlotte Harbor, between Pine Island & Boca Grande"
"3828",364162,"Cheloniidae","Lepidochelys kempii",3,1999,27.2314,-82.52216,20,"PRESERVED_SPECIMEN","Siesta Key, 8334 Sanderling"
"3829",364168,"Cheloniidae","Lepidochelys kempii",3,1999,27.2314,-82.52216,20,"PRESERVED_SPECIMEN","Siesta Key, 8334 Sanderling"
"3830",354633,"Cheloniidae","Lepidochelys kempii",0,1988,27.696141,-82.736527,400,"PRESERVED_SPECIMEN","Pass-a-Grille Beach"
"3831",333339,"Cheloniidae","Lepidochelys kempii",18,1960,27.77112,-82.67961,7000,"PRESERVED_SPECIMEN","Saint Petersburg"
"3832",335073,"Cheloniidae","Lepidochelys kempii",18,1960,27.77112,-82.67961,7000,"PRESERVED_SPECIMEN","Saint Petersburg"
"3833",291064,"Cheloniidae","Lepidochelys kempii",2,1962,27.78194884,-97.09937305,14054.4,"PRESERVED_SPECIMEN","Mustang Island, near Port Aransas"
"3834",355163,"Cheloniidae","Lepidochelys kempii",0,1989,27.802577,-82.790227,5285,"PRESERVED_SPECIMEN","Madeira Beach"
"3835",358835,"Cheloniidae","Lepidochelys kempii",3,2013,27.85258,-80.44443,2600,"PRESERVED_SPECIMEN","Vero Beach, Sebastian Inlet State Park, 13180 N A1A"
"3836",365832,"Cheloniidae","Lepidochelys kempii",9,1992,27.91631,-82.74122,30600,"PRESERVED_SPECIMEN","Pinellas County"
"3837",365861,"Cheloniidae","Lepidochelys kempii",9,1994,27.91631,-82.74122,30600,"PRESERVED_SPECIMEN","Pinellas County"
"3838",805063,"Cheloniidae","Lepidochelys kempii",5,1983,28.23917,-96.627222,NA,"PRESERVED_SPECIMEN","Matagorda Island"
"3839",333347,"Cheloniidae","Lepidochelys kempii",15,1960,29.029972,-82.710676,5464,"PRESERVED_SPECIMEN","Yankeetown"
"3840",360089,"Cheloniidae","Lepidochelys kempii",0,NA,29.041202,-80.898428,500,"PRESERVED_SPECIMEN","New Smyrna Beach, 2.49 mi S Ponce Inlet"
"3841",360090,"Cheloniidae","Lepidochelys kempii",0,NA,29.041202,-80.898428,500,"PRESERVED_SPECIMEN","New Smyrna Beach, 2.49 mi S Ponce Inlet"
"3842",360098,"Cheloniidae","Lepidochelys kempii",0,NA,29.041202,-80.898428,500,"PRESERVED_SPECIMEN","New Smyrna Beach, 2.49 mi S Ponce Inlet"
"3843",360099,"Cheloniidae","Lepidochelys kempii",0,NA,29.041202,-80.898428,500,"PRESERVED_SPECIMEN","New Smyrna Beach, 2.49 mi S Ponce Inlet"
"3844",360102,"Cheloniidae","Lepidochelys kempii",0,NA,29.041202,-80.898428,500,"PRESERVED_SPECIMEN","New Smyrna Beach, 2.49 mi S Ponce Inlet"
"3845",360092,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3846",360093,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3847",360095,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3848",360096,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3849",360097,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3850",360100,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3851",360101,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3852",360104,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3853",360105,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3854",360106,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3855",360107,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3856",367057,"Cheloniidae","Lepidochelys kempii",0,NA,29.11514,-80.953287,400,"PRESERVED_SPECIMEN","Ponce Inlet, 3.11 mi N"
"3857",119578,"Cheloniidae","Lepidochelys kempii",0,1921,29.1323,-90.2401,4023,"PRESERVED_SPECIMEN","Timbalier Bay"
"3858",334632,"Cheloniidae","Lepidochelys kempii",0,NA,29.146407,-83.040051,2149,"PRESERVED_SPECIMEN","Cedar Key"
"3859",334637,"Cheloniidae","Lepidochelys kempii",0,1957,29.146407,-83.040051,2149,"PRESERVED_SPECIMEN","Cedar Key"
"3860",342714,"Cheloniidae","Lepidochelys kempii",0,NA,29.146407,-83.040051,2149,"PRESERVED_SPECIMEN","Cedar Key"
"3861",343361,"Cheloniidae","Lepidochelys kempii",0,1981,29.176107,-80.982686,4300,"PRESERVED_SPECIMEN","Daytona Beach Shores"
"3862",401687,"Cheloniidae","Lepidochelys kempii",23,1700,29.565505,-82.253366,523000,"PRESERVED_SPECIMEN","[no specific locality data]"
"3863",748399,"Cheloniidae","Lepidochelys kempii",23,NA,29.56551,-82.25337,NA,"PRESERVED_SPECIMEN","coast of Florida"
"3864",413682,"Cheloniidae","Lepidochelys kempii",2,1980,29.6464,-92.6986,22382.8,"PRESERVED_SPECIMEN","Joseph Harbor Bayou, ca. 0.25 mi W of mouth of, Rockerfeller Refuge"
"3865",344472,"Cheloniidae","Lepidochelys kempii",1,1987,29.73402,-81.24078,50,"PRESERVED_SPECIMEN","Anastasia Island, Crescent Beach, 2.0 mi N Matanzas Inlet"
"3866",652965,"Cheloniidae","Lepidochelys kempii",2,1980,29.7417,-93.7222,804.67,"PRESERVED_SPECIMEN","Hollybeach, 13 mi W of, near Johnson's Bayou"
"3867",498447,"Cheloniidae","Lepidochelys kempii",0,1981,29.7583,-93.1292,804.67,"PRESERVED_SPECIMEN","Rutherford Beach"
"3868",344283,"Cheloniidae","Lepidochelys kempii",0,1987,29.7885,-84.6266,200,"PRESERVED_SPECIMEN","Dog Island, 3.0 mi W Tyson Harbor, N side"
"3869",343913,"Cheloniidae","Lepidochelys kempii",0,1986,29.7928,-84.6174,5300,"PRESERVED_SPECIMEN","Dog Island"
"3870",344372,"Cheloniidae","Lepidochelys kempii",11,NA,29.853264,-84.664352,5040,"PRESERVED_SPECIMEN","Carrabelle"
"3871",342723,"Cheloniidae","Lepidochelys kempii",0,NA,29.91,-80.77,8000,"PRESERVED_SPECIMEN","Atlantic Ocean, 30.0 mi E Saint Augustine"
"3872",404607,"Cheloniidae","Lepidochelys kempii",0,1956,30.07379,-84.17967,160,"PRESERVED_SPECIMEN","Florida:100 yds off St.Marks Lighthouse"
"3873",332130,"Cheloniidae","Lepidochelys kempii",9,1941,30.1607,-84.2075,800,"PRESERVED_SPECIMEN","Saint Marks"
"3874",332772,"Cheloniidae","Lepidochelys kempii",0,1956,30.41922,-86.60632,5200,"PRESERVED_SPECIMEN","Fort Walton Beach"
"3875",798230,"Cheloniidae","Lepidochelys kempii",4,1980,30.73190728,-81.45909662,1821.78,"PRESERVED_SPECIMEN","Cumberland Island, south of Dungeness"
"3876",650175,"Cheloniidae","Lepidochelys kempii",13,1980,30.78080572,-81.46369679,1573.94,"PRESERVED_SPECIMEN","Cumberland Island, south of Greyfield"
"3877",416887,"Cheloniidae","Lepidochelys kempii",16,1979,30.82650427,-81.46529687,12274.5,"PRESERVED_SPECIMEN","Cumberland Island, Area 2"
"3878",418190,"Cheloniidae","Lepidochelys kempii",16,1979,30.82650427,-81.46529687,12274.5,"PRESERVED_SPECIMEN","Cumberland Island, Area 1"
"3879",414581,"Cheloniidae","Lepidochelys kempii",0,1981,30.82650429,-81.43639613,12274.5,"PRESERVED_SPECIMEN","Cumberland Island"
"3880",414997,"Cheloniidae","Lepidochelys kempii",0,1982,30.82650429,-81.43639613,12274.5,"PRESERVED_SPECIMEN","Cumberland Island"
"3881",416084,"Cheloniidae","Lepidochelys kempii",0,1981,30.82650429,-81.43639613,12274.5,"PRESERVED_SPECIMEN","Cumberland Island"
"3882",497665,"Cheloniidae","Lepidochelys kempii",0,1981,30.82650429,-81.43639613,12274.5,"PRESERVED_SPECIMEN","Cumberland Island"
"3883",650304,"Cheloniidae","Lepidochelys kempii",0,1982,30.82650429,-81.43639613,12274.5,"PRESERVED_SPECIMEN","Cumberland Island"
"3884",652159,"Cheloniidae","Lepidochelys kempii",0,1982,30.82650429,-81.43639613,12274.5,"PRESERVED_SPECIMEN","Cumberland Island"
"3885",798696,"Cheloniidae","Lepidochelys kempii",0,1981,30.82650429,-81.43639613,12274.5,"PRESERVED_SPECIMEN","Cumberland Island"
"3886",272698,"Cheloniidae","Lepidochelys kempii",12,1979,30.8522,-81.4464,12406.4,"PRESERVED_SPECIMEN","Cumberland Island, Graves' House"
"3887",274609,"Cheloniidae","Lepidochelys kempii",12,1979,30.8522,-81.4464,12406.4,"PRESERVED_SPECIMEN","Cumberland Island, Graves' House"
"3888",403154,"Cheloniidae","Lepidochelys kempii",8,1973,30.951935,-81.412117,2603.92,"PRESERVED_SPECIMEN","Little Cumberland Island"
"3889",722225,"Cheloniidae","Lepidochelys kempii",3,NA,32.0994,-81.0904,16898.11,"PRESERVED_SPECIMEN",""
"3890",126532,"Cheloniidae","Lepidochelys kempii",0,2001,34.6779,-76.9508,4023,"PRESERVED_SPECIMEN","Emerald Isle"
"3891",125270,"Cheloniidae","Lepidochelys kempii",0,1971,34.6937,-76.6662,4023,"PRESERVED_SPECIMEN","Beaufort Inlet"
"3892",125283,"Cheloniidae","Lepidochelys kempii",0,1971,34.6937,-76.6662,4023,"PRESERVED_SPECIMEN","Beaufort Inlet"
"3893",125106,"Cheloniidae","Lepidochelys kempii",0,1971,34.707,-76.883,12070,"PRESERVED_SPECIMEN","Bogue Sound"
"3894",635847,"Cheloniidae","Lepidochelys kempii",0,NA,34.7182,-76.6638,1071.82,"PRESERVED_SPECIMEN","Beaufort"
"3895",644083,"Cheloniidae","Lepidochelys kempii",4,1914,34.7254,-76.6467,3395.72,"PRESERVED_SPECIMEN","Beaufort, Newport River"
"3896",125108,"Cheloniidae","Lepidochelys kempii",0,1981,34.9833,-76.5833,NA,"PRESERVED_SPECIMEN","South River Sportsman's Village"
"3897",127489,"Cheloniidae","Lepidochelys kempii",2,2000,35.1583,-75.84,NA,"PRESERVED_SPECIMEN","Ocracoke Island; ca. 8.6 air miles ENE Ocracoke"
"3898",62371,"Cheloniidae","Lepidochelys kempii",0,2000,35.1897,-75.7763,201,"PRESERVED_SPECIMEN","[ca. 12.7] airmi. ENE Ocracoke, at N end Ocracoke Island off, E side of NC 12, just E of ferry dock, [S] end of Hatteras Inlet"
"3899",126493,"Cheloniidae","Lepidochelys kempii",0,2000,35.2267,-75.8483,NA,"PRESERVED_SPECIMEN","Pamlico Sound, ca. 14 miles ENE Ocracoke (village)"
"3900",125112,"Cheloniidae","Lepidochelys kempii",0,1978,35.2378,-75.53,4023,"PRESERVED_SPECIMEN","Cape Hatteras Seashore Park"
"3901",119705,"Cheloniidae","Lepidochelys kempii",90,1945,35.8268,-78.649,805,"PRESERVED_SPECIMEN","Crabtree Creek, Lassiter's Mill near Raleigh"
"3902",648157,"Cheloniidae","Lepidochelys kempii",25,1988,36.5,-76.83,NA,"PRESERVED_SPECIMEN","North Carolina-Virginia line, 12 mi S of"
"3903",653575,"Cheloniidae","Lepidochelys kempii",25,1988,36.5,-76.83,NA,"PRESERVED_SPECIMEN","North Carolina-Virginia line, 7 mi S of"
"3904",799372,"Cheloniidae","Lepidochelys kempii",3,1988,36.5045,-76.1524,22524.4,"PRESERVED_SPECIMEN","North Carolina-Virginia line, 4 mi S of"
"3905",644834,"Cheloniidae","Lepidochelys kempii",4,1988,36.55,-75.87,NA,"PRESERVED_SPECIMEN","North Carolina/Virginia State line, 1.5 mi S of, Atlantic Ocean"
"3906",651553,"Cheloniidae","Lepidochelys kempii",4,1988,36.55,-75.87,NA,"PRESERVED_SPECIMEN","North Carolina-Virginia line, 1.5 mi S of"
"3907",653524,"Cheloniidae","Lepidochelys kempii",0,1988,36.58,-75.82,NA,"PRESERVED_SPECIMEN","North Carolina-Virginia line, 0.5 mi N of"
"3908",653714,"Cheloniidae","Lepidochelys kempii",0,1988,36.58,-75.87,NA,"PRESERVED_SPECIMEN","False Cape State Park, Barbor Hill"
"3909",273560,"Cheloniidae","Lepidochelys kempii",0,1987,36.67,-75.92,NA,"PRESERVED_SPECIMEN","Sandbridge, S of BBNW Railroad, False Cape State Park"
"3910",834902,"Cheloniidae","Lepidochelys kempii",21,1987,36.67,-76.42,NA,"PRESERVED_SPECIMEN","False Cape State Park, Oceanside, near Virginia-North Carolina line"
"3911",635541,"Cheloniidae","Lepidochelys kempii",0,1988,36.9,-76.1,NA,"PRESERVED_SPECIMEN","Lynnhaven Bridge, floating near"
"3912",637351,"Cheloniidae","Lepidochelys kempii",0,1988,36.92,-76.07,NA,"PRESERVED_SPECIMEN","Virginia Beach, off Shore Drive onto Sandlewood Drive, Atlantic Ocean"
"3913",836363,"Cheloniidae","Lepidochelys kempii",0,1988,36.92,-76.07,NA,"PRESERVED_SPECIMEN","Kendall and Calvert Streets, before Seashore State Park"
"3914",418555,"Cheloniidae","Lepidochelys kempii",0,1988,37.08,-76.27,NA,"PRESERVED_SPECIMEN","Hampton, Fox Hill Road/Grandview Beach, Chesapeake Bay"
"3915",638855,"Cheloniidae","Lepidochelys kempii",0,1988,37.1,-75.98,NA,"PRESERVED_SPECIMEN","Fishermans Island, 0.5 mi W of Chesapeake Bay Bridge-Tunnel"
"3916",648322,"Cheloniidae","Lepidochelys kempii",5,1981,37.22,-76.43,547.18,"PRESERVED_SPECIMEN","York River, lower, off Amoco Dock"
"3917",415420,"Cheloniidae","Lepidochelys kempii",0,1986,37.239,-76.508,411.99,"PRESERVED_SPECIMEN","Yorktown Beach"
"3918",641305,"Cheloniidae","Lepidochelys kempii",0,1981,37.24,-76.38,11007.9,"PRESERVED_SPECIMEN","York River, lower, YR21 Outbound Channel"
"3919",652237,"Cheloniidae","Lepidochelys kempii",0,1987,37.25,-76.43,NA,"PRESERVED_SPECIMEN","Bena, Lenhardt's house"
"3920",799183,"Cheloniidae","Lepidochelys kempii",5,1988,37.25,-76.47,225.31,"PRESERVED_SPECIMEN","Bena, end of Little England Road"
"3921",646239,"Cheloniidae","Lepidochelys kempii",0,1981,37.26,-76.39,1882.93,"PRESERVED_SPECIMEN","Bena, near, in lower York River"
"3922",650737,"Cheloniidae","Lepidochelys kempii",0,1981,37.26,-76.39,1882.93,"PRESERVED_SPECIMEN","Bena, near, in lower York River"
"3923",646476,"Cheloniidae","Lepidochelys kempii",1,1988,37.2667,-76.4,NA,"PRESERVED_SPECIMEN","Chesapeake Bay"
"3924",646396,"Cheloniidae","Lepidochelys kempii",9,1988,37.27,-76.45,2977.29,"PRESERVED_SPECIMEN","Bena"
"3925",798260,"Cheloniidae","Lepidochelys kempii",0,1980,37.3681,-75.7303,1441.97,"PRESERVED_SPECIMEN","Hog Island, Great Machipongo Inlet, S end of Eastern Shore"
"3926",636499,"Cheloniidae","Lepidochelys kempii",0,1956,37.7734,-76.2288,2729.45,"PRESERVED_SPECIMEN","Chesapeake Bay, 3 mi SE of Great Wicomico River Lighthouse"
"3927",653437,"Cheloniidae","Lepidochelys kempii",0,1932,37.8897,-76.2357,6237.82,"PRESERVED_SPECIMEN","Reedville, near, Chesapeake Bay, at mouth of Potomac River"
"3928",834321,"Cheloniidae","Lepidochelys kempii",19,1944,38.5322,-76.5456,2584.61,"PRESERVED_SPECIMEN","Parkers Creek, on Chesapeake Bay, E of Prince Frederick"
"3929",638009,"Cheloniidae","Lepidochelys kempii",8,NA,39.3642,-74.4308,2940.27,"PRESERVED_SPECIMEN","ATLANTIC CITY"
"3930",635411,"Cheloniidae","Lepidochelys kempii",8,1987,40.9192,-72.6632,2012,"PRESERVED_SPECIMEN","Riverhead"
"3931",835831,"Cheloniidae","Lepidochelys kempii",0,1987,40.9556,-72.4028,NA,"PRESERVED_SPECIMEN","Southampton Shores, N side of Wooley's Pond (Little Peconic)"
"3932",799178,"Cheloniidae","Lepidochelys kempii",0,1987,40.9569,-72.4028,NA,"PRESERVED_SPECIMEN","Southampton, Southampton Shores Beach, at end of Scott's Landing Road"
"3933",639503,"Cheloniidae","Lepidochelys kempii",0,1987,40.975,-72.385,NA,"PRESERVED_SPECIMEN","Southampton, Whalebone Landing, 0.25 mi SW of Whalebone Landing Road"
"3934",271879,"Cheloniidae","Lepidochelys kempii",0,1987,40.9756,-72.3856,NA,"PRESERVED_SPECIMEN","Southampton, Whalebone Landing, 0.5 mi NE of"
"3935",636752,"Cheloniidae","Lepidochelys kempii",0,1987,40.9756,-72.3856,NA,"PRESERVED_SPECIMEN","Southampton, Whalebone Landing"
"3936",635894,"Cheloniidae","Lepidochelys kempii",27,1987,40.9819,-72.6431,NA,"PRESERVED_SPECIMEN","Riverhead, just E of Northville dock"
"3937",643239,"Cheloniidae","Lepidochelys kempii",17,1987,40.9958,-72.5906,NA,"PRESERVED_SPECIMEN","Southold/Riverhead town line"
"3938",647449,"Cheloniidae","Lepidochelys kempii",0,1987,40.9986,-72.3217,NA,"PRESERVED_SPECIMEN","Sag Harbor, Long Beach, ca. 0.5 mi N of Salty Dog"
"3939",642490,"Cheloniidae","Lepidochelys kempii",0,1987,41,-72.5806,NA,"PRESERVED_SPECIMEN","Riverhead (northern Laurel), end of farm road N of Bergen Lane"
"3940",655384,"Cheloniidae","Lepidochelys kempii",0,1987,41,-72.5806,NA,"PRESERVED_SPECIMEN","Riverhead (Laurel), ca. 1 mi W of Mattituck Inlet"
"3941",644455,"Cheloniidae","Lepidochelys kempii",0,1987,41.0086,-72.5746,1361.51,"PRESERVED_SPECIMEN","Mattituck, 0.5 mi W of Sound Beach Drive"
"3942",415086,"Cheloniidae","Lepidochelys kempii",0,1987,41.0167,-72.5542,NA,"PRESERVED_SPECIMEN","Mattituck, Bailie's Beach"
"3943",642373,"Cheloniidae","Lepidochelys kempii",11,1987,41.0201,-72.549,1010.67,"PRESERVED_SPECIMEN","Mattituck, Bailie's Beach"
"3944",799075,"Cheloniidae","Lepidochelys kempii",9,1987,41.0389,-72.5222,NA,"PRESERVED_SPECIMEN","Southold/East Mattituck town line, 0.25 mi W of Duck Pond Point"
"3945",724264,"Cheloniidae","Lepidochelys kempii",14,NA,41.3081,-72.9286,NA,"PRESERVED_SPECIMEN",""
"3946",398766,"Cheloniidae","Lepidochelys kempii",7,1988,41.5078,-71.0492,2265.96,"PRESERVED_SPECIMEN","Horseneck Cove"
"3947",395089,"Cheloniidae","Lepidochelys kempii",0,1944,41.51069,-70.68273,1522,"PRESERVED_SPECIMEN","Nonamessett Island"
"3948",400205,"Cheloniidae","Lepidochelys kempii",1,1870,41.5264,-70.6736,1361.51,"PRESERVED_SPECIMEN","Wood's Hole: Mass"
"3949",401363,"Cheloniidae","Lepidochelys kempii",1,1953,41.5436,-70.0083,0.61,"PRESERVED_SPECIMEN","Monomoy Point,Chatham,Cape Cod,Mass"
"3950",404084,"Cheloniidae","Lepidochelys kempii",3,1960,41.5514,-70.6153,1514.39,"PRESERVED_SPECIMEN","USA: Massachusetts: Barnstable: Falmouth"
"3951",720824,"Cheloniidae","Lepidochelys kempii",0,2002,41.66995,-69.93938,48280.32,"PRESERVED_SPECIMEN",""
"3952",721250,"Cheloniidae","Lepidochelys kempii",0,2002,41.66995,-69.93938,48280.32,"PRESERVED_SPECIMEN",""
"3953",722275,"Cheloniidae","Lepidochelys kempii",0,2002,41.66995,-69.93938,48280.32,"PRESERVED_SPECIMEN",""
"3954",403282,"Cheloniidae","Lepidochelys kempii",9,1981,41.7,-70.3,1152.29,"PRESERVED_SPECIMEN","Barnstable: Barnstable Yacht Club"
"3955",403053,"Cheloniidae","Lepidochelys kempii",24,1990,41.70011,-70.03279,85816,"PRESERVED_SPECIMEN","Cape Cod"
"3956",403056,"Cheloniidae","Lepidochelys kempii",24,1700,41.70011,-70.03279,50066,"PRESERVED_SPECIMEN","presumably Cape Cod"
"3957",406690,"Cheloniidae","Lepidochelys kempii",9,1700,41.70011,-70.29946,54499,"PRESERVED_SPECIMEN","[no specific locality data]"
"3958",406769,"Cheloniidae","Lepidochelys kempii",9,1700,41.70011,-70.29946,54499,"PRESERVED_SPECIMEN","[no specific locality data]"
"3959",406770,"Cheloniidae","Lepidochelys kempii",9,1700,41.70011,-70.29946,54499,"PRESERVED_SPECIMEN","[no specific locality data]"
"3960",404297,"Cheloniidae","Lepidochelys kempii",13,1981,41.7017,-70.2736,828.81,"PRESERVED_SPECIMEN","Cummaquid, Barnstable Harbor"
"3961",403283,"Cheloniidae","Lepidochelys kempii",16,1981,41.7019,-70.25,828.81,"PRESERVED_SPECIMEN","Yarmouth Port: Gray's Beach"
"3962",404299,"Cheloniidae","Lepidochelys kempii",16,1980,41.7019,-70.25,828.81,"PRESERVED_SPECIMEN","Yarmouth Port, Gray's Beach"
"3963",403030,"Cheloniidae","Lepidochelys kempii",0,1978,41.7333,-70.3333,5849.97,"PRESERVED_SPECIMEN","Barnstable; Sandy Neck"
"3964",403031,"Cheloniidae","Lepidochelys kempii",0,1978,41.7333,-70.3333,5849.97,"PRESERVED_SPECIMEN","Barnstable; Sandy Neck"
"3965",407034,"Cheloniidae","Lepidochelys kempii",0,1972,41.7333,-70.3333,5849.97,"PRESERVED_SPECIMEN","Mass: Barnstable: Sandy Neck"
"3966",403268,"Cheloniidae","Lepidochelys kempii",6,1981,41.7353,-70.1944,1152.29,"PRESERVED_SPECIMEN","Dennis: west of Stone Point"
"3967",404151,"Cheloniidae","Lepidochelys kempii",6,1976,41.7353,-70.1944,1152.29,"PRESERVED_SPECIMEN","Dennis"
"3968",404298,"Cheloniidae","Lepidochelys kempii",6,1980,41.7353,-70.1944,1152.29,"PRESERVED_SPECIMEN","Dennis, Easter Corporation Beach"
"3969",406780,"Cheloniidae","Lepidochelys kempii",0,2001,41.742,-70.21901,433,"PRESERVED_SPECIMEN","Dennis, Mayflower Beach"
"3970",406774,"Cheloniidae","Lepidochelys kempii",0,2002,41.74423,-70.20987,3425,"PRESERVED_SPECIMEN","Dennis, Nobscusset"
"3971",403032,"Cheloniidae","Lepidochelys kempii",0,1978,41.7506,-70.1875,1565.89,"PRESERVED_SPECIMEN","Coporation Beach"
"3972",403271,"Cheloniidae","Lepidochelys kempii",16,1981,41.76,-70.0833,1055.73,"PRESERVED_SPECIMEN","Brewster: Point of Rocks"
"3973",404300,"Cheloniidae","Lepidochelys kempii",16,1980,41.76,-70.0833,1055.73,"PRESERVED_SPECIMEN","Grandfather's (n.off Doane Rd.)"
"3974",407317,"Cheloniidae","Lepidochelys kempii",16,1978,41.76,-70.0833,1055.73,"PRESERVED_SPECIMEN","Brewster"
"3975",81243,"Cheloniidae","Lepidochelys kempii",16,1700,41.76011,-70.0828,4132,"PRESERVED_SPECIMEN","Brewster, Breakwater"
